"","word","frequency"
"32690","bedeutet",2
"41480","bitte",2
"61242","digitalisierung",2
"71119","erklärt",2
"81074","film",2
"9996","generationengerechte",2
"101040","gesellschaft",2
"131335","investieren",2
"141240","kaputtzusparen

dieser",2
"151189","politik",2
"161160","rasmusandresen",2
"181098","sozialökologische",2
"191054","statt",2
"201056","teilt",2
"211566","transformation",2
"231188","unsere",2
"19057","

",2
"32691","angebliche",2
"41481","begeisterung",2
"81075","klimapolitik",2
"9997","leider",2
"101041","markus",2
"111637","mehr",2
"131336","söders",2
"151190","warum",2
"161161","worthülse",2
"19058","",1
"25983","

macht",2
"32692","#csu",2
"41482","amp",2
"51327","anständigen",2
"71120","aufbauen",2
"81076","bestehen",2
"131337","ebene",2
"141241","faktenbefreit",2
"161162","hetzen",2
"201057","konservativen",2
"211567","lügen",2
"241088","pappkameraden",2
"25984","problem",2
"26851","sachlichen",2
"28761","uc",2
"311085","wahlkampfmethode",2
"19059","#corona",2
"25985","#patente",2
"32693","arzneien",2
"41483","beim",2
"61243","eigentumsrechte",2
"71121","eukommission",2
"81077","freigibt",2
"101042","geistige",2
"111638","handelsrechtlichen",2
"121454","hey",2
"141242","impfgipfel",2
"151191","impfstoffe",2
"161163","möglichkeiten",2
"171084","morgigen",2
"201058","nutzt",2
"211568","redet",2
"25986","vonderleyen",2
"26852","wärs",2
"27802","weltpolitikfähigkeit",2
"19060","angreifen",2
"25987","berichte",2
"32694","demokratie",2
"71122","entwicklung

common",2
"9998","fake",2
"101043","fakten",4
"121455","gefährliche",2
"131338","grüne",2
"151192","klima",2
"161164","mitbewerber",2
"171085","news",2
"211569","politische",2
"221322","sei",2
"231189","seien",2
"241089","sense",2
"26853","spin",2
"27803","stets",2
"29677","übers",2
"30542","verbreitung",2
"32695","voraussetzung",2
"33370","wahlkampf

dass",2
"34308","wohnungsbau",2
"19061","

schaut",2
"25988","#qanon",2
"32696","ardenthistorian",2
"41484","aufzeichnung",2
"51328","debatte",2
"81078","drachenschafe",2
"101044","fundamentalismus",2
"141243","online",2
"151193","rein",2
"161165","religiösen",2
"171086","ricardalang",2
"191055","spannend

",2
"221323","verschwörungsmythen",2
"25989","wirklich",2
"19062","",1
"25990","

darüber",2
"32697","absolutes",2
"51329","angebot",2
"61244","armutszeugnis",2
"81079","diskurs",2
"101045","fakten",2
"111639","freuen",2
"131339","geben",2
"181099","klimapolitik",2
"191056","klimapolitischen",2
"211570","mitbewerber",2
"231190","offen",2
"241090","orientierte",2
"25991","politische",2
"28762","unseren",2
"19063","",1
"25992","

hanau",2
"32698","

wir",2
"41485","#hanau",2
"51330","#saytheirnames",2
"61245","amp",2
"81080","angst",2
"9999","anzugehen",2
"101046","ausdruck",2
"111640","behördenversagens",2
"121456","bereiteten",2
"131340","dafür",2
"201059","erinnern",2
"211571","gemeinsam",2
"221324","gesellschaft",2
"231191","heißt",2
"27804","menschen",2
"28763","müssen",2
"30543","rassismus",2
"32699","sorgen",2
"33371","strukturen",2
"34309","tat",2
"35246","verschieden",2
"36183","virulenten",2
"19064","",1
"25993","

statt",2
"32700","#hanau",2
"41486","amp",2
"51331","analysekapazitäten",2
"61246","aufarbeiten",2
"71123","aufhören",2
"81081","behörden",2
"91000","blockieren",2
"121457","eigenen",2
"131341","einfach",2
"141244","entsprechende",2
"151194","entwaffnen",2
"161166","erhöhen",2
"191057","konsequent",2
"201060","massiv",2
"211572","maßnahmen",2
"221325","müssen",2
"231192","rassismus",2
"241091","rechtsextreme",2
"25994","rechtsextremismus",2
"26854","strukturellen",2
"27805","union",2
"28764","wegzuwerfen",2
"29678","zettel",2
"19065","",1
"25995","“applauding",2
"41487","and",2
"51332","are",2
"61247","but",2
"71124","climate",4
"81082","come",2
"91001","demand",2
"101047","eelv",2
"111641","end",2
"121458","flights",2
"131342","for",2
"141245","from",2
"151195","german",2
"161167","greens",2
"171087","julienbayou",2
"181100","macron’s",2
"191058","neutrality",2
"201061","not",2
"211573","of",2
"221326","policy",2
"231193","policy”

the",2
"241092","progressive",2
"25996","shorthaul",2
"26855","the",2
"27806","true",2
"28765","we",4
"19066","
also",2
"25997","#hofreiter",2
"41488","anfangen",2
"101048","haaren",2
"111642","herbeigezogene",2
"131343","klimakrise",2
"141246","konservativer",2
"151196","lasst",4
"161168","lieber",2
"181101","müssen",2
"201062","retten",2
"211574","sprechen",2
"221327","trick",2
"241093","übrigens",2
"28766","unsere",2
"29679","verbotsdebatte",2
"30544","verschwenden",2
"311086","welt",2
"32701","wohnungsnot",2
"33372","zeit",2
"19067","",2
"25998","#antisemitismus

",2
"41489","amp",2
"61248","antisemitische",2
"81083","bauen",2
"91002","darf",2
"101049","denken",2
"131344","durchschnitt",2
"151197","endlich",2
"161169","gesellschaft",2
"181102","kommt",2
"191059","macht",2
"201063","möglich",2
"221328","pro",2
"231194","registriert

antisemitisches",2
"241094","relativiert",2
"25999","schützt",2
"26856","tag",2
"27807","taten",2
"29680","vorfälle",2
"30545","werden

es",2
"311087","wurden",2
"19068","",1
"26000","
danke",2
"41490","annacavazzini",2
"101050","erfolg",2
"121459","großartigen",4
"131345","grueneeuropa",2
"141247","insbesondere",2
"151198","kolleginnen",2
"161170","kommt",2
"171088","lt",2
"181103","natürlich",2
"191060","recht",2
"201064","reparatur",2
"26001","aufwändigen",2
"41491","diversifizierte",2
"51333","dürfen",2
"71125","fehler",2
"81084","geografisch",2
"91003","gerade",2
"101051","gibts",2
"111643","impfstoffherstellung",2
"121460","impfstoffknappheit",2
"141248","ländern",2
"151199","mangel",2
"161171","medizinischem",2
"171089","neben",2
"201065","produkten",2
"211575","produktion",2
"221329","sauerstoff",2
"231195","sauerstoff

die",2
"251000","vielen",2
"26857","wenig",2
"28767","wiederholen",2
"29681","zögerlicheamp",2
"19069","",1
"51334","erträglicher",2
"61249","familienpackung",2
"91004","macht",2
"111644","nachricht",2
"121461","schmerzliche",2
"131346","schokoeis",2
"141249","wer",2
"19070","

aber",2
"26002","

merke",2
"41492","bundesregierung",2
"51335","covax",2
"61250","dafür",2
"71126","dank",2
"91005","deutscher",2
"121462","endlich",2
"131347","geiz",2
"141250","globalen",2
"151200","imfpstoffproduktion",2
"161172","immer",2
"181104","instrumente",2
"191061","internationalen",2
"211576","kleckern",2
"221330","klotzen",2
"231196","krisen",2
"241095","kurzsichtiger",2
"251001","müssen",2
"26858","ratgeber",2
"27808","schlechter",2
"29682","statt",2
"30546","ua",2
"311088","unterfinanziert",2
"32702","völlig",2
"34310","zb",2
"19071","

welche",2
"26003","agnieszkamdb

",2
"32703","alleine",2
"41493","amp",4
"51336","außenpolitik",4
"61251","brauchen",2
"71127","bueti",2
"81085","demokratie",2
"91006","diskutiere",2
"111645","europäische",2
"121463","europäischen",2
"131348","freiheit",2
"141251","handlungsfähigkeit",2
"151201","heute",2
"181105","machen
das",2
"191062","macht",2
"231197","universalisierbar",2
"241096","vision",2
"251002","wertorientierte",2
"19072","amp",2
"26004","beispiel",2
"32704","brasilien

auch",2
"41494","debatte",2
"71128","entstehung",2
"91007","genutzt",2
"101052","gibt",2
"111646","impfstoffherstellung",2
"131349","indien",2
"141252","kapazitäten",2
"151202","kommt",2
"161173","kurz

",2
"171090","müssen",2
"181106","mutanten",2
"191063","sicherzustellen

das",2
"221331","ungenutzte",2
"231198","unterbinden",2
"241097","versorgung",2
"26859","viele",2
"19073","",1
"26005","#corona",2
"41495","antiken",2
"51337","beim",2
"81086","fatal",2
"91008","fdp",2
"101053","geleistet",2
"111647","gemacht",2
"121464","impfdebakel",2
"131350","impfstoffkapazitäten",2
"151203","investitionen",2
"171091","kapazitäten",2
"181107","lösungen",2
"201066","müssen",2
"211577","nunmal",2
"221332","nutzbar",2
"231199","planwirtschaftsvorwürfen",2
"241098","pragmatische",2
"251003","torpediert

es",2
"27809","vorhandenen",2
"28768","wenig",2
"30547","wurden",2
"19074","

er",2
"26006","#scheuer",2
"32705","#scheuerrücktritt",2
"41496","#söder",2
"51338","abzuziehen",2
"81087","amt",2
"91009","csuparteichef",2
"101054","deshalb",2
"121465","hätte",2
"161174","macht",2
"171092","markus",2
"201067","verkehrsminister",2
"19075","#zinnergasse",2
"26007","abgeschoben",2
"32706","abschiebung",2
"51339","aufgewachsen",2
"81088","debatte",2
"131351","geboren",2
"141253","gemacht",2
"171093","kinder",2
"181108","land",2
"201068","mehr",2
"231200","präzedenzfall",2
"241099","rückgängig",2
"30548","warnen",2
"33373","würde

dabei",2
"34311","ziel",2
"35247","zukunft",2
"19076","

let",2
"26008","#czaspróby

",2
"32707","#strajkkobjet",2
"41497","abortion",2
"51340","announced",2
"61252","ban",2
"71129","come",2
"81089","demonstrations",2
"91010","feminist",2
"101055","force",2
"111648","full",2
"121466","governements",2
"131352","have",4
"141254","huge",2
"151204","into",2
"161175","know",2
"171094","movements",2
"181109","our",2
"191064","poland",2
"201069","polish",2
"211578","protesting",2
"221333","shit",2
"231201","support",2
"241100","that",2
"251004","the",4
"26860","them",2
"27810","they",2
"28769","this",2
"19077","",1
"26009","

siehe",2
"32708","#habecks",2
"91011","beinhaltet",2
"101056","buch",2
"131353","eher",2
"141255","eigentum",2
"151205","fragen",2
"161176","globalisierungamp",2
"171095","harte",2
"191065","kapitalismus",2
"201070","kapitalistischen",2
"211579","kritik",2
"221334","liest",2
"251005","niedriglohnsektor",2
"26861","rg

es",2
"27811","robert",2
"28770","s",2
"29683","samt",2
"311089","überwinden",2
"32709","umsetzen",2
"34312","vorschläge",2
"35248","wer",2
"38133","zb",2
"39116","zitat",2
"19078","",1
"26010","
sowas",2
"32710","#leavenoonebehind",2
"41498","#morianachfolgelager",2
"51341","ausgebrochen",2
"71130","durchnässten",2
"91012","feuer",2
"101057","heizung",2
"111649","heute",2
"151206","leben",2
"161177","mehrere",2
"171096","menschen",2
"181110","minusgraden",2
"191066","müssen",2
"201071","niedergebrannt",2
"221335","passiert",2
"241101","sommerzelten",2
"26862","zelte",2
"19079","

aber",2
"26011","#inaugurationday",2
"32711","amp",2
"41499","anfang",2
"51342","aufbauen",2
"61253","besten",2
"81090","demokratien",2
"91013","demokratischen",2
"121467","erneuern",2
"131354","geschlagen",2
"141256","glaubwürdigkeit",2
"161178","konnte",2
"171097","lichtblick",2
"181111","menschheitsgeschichte",2
"201072","mitteln",2
"221336","politische",2
"231202","resilienz",2
"251006","teil",2
"26863","trump",2
"30549","wertebasiert",2
"311090","westliche",2
"19080","#norwegen",2
"26012","aktivistinnen",2
"41500","angeblich",2
"51343","anschläge",2
"61254","antifaschistinnen",2
"71131","atem",2
"101058","diskreditieren

",2
"111650","exjustizminister",2
"131355","gehalten

jetzt",2
"171098","inszeniert",2
"181112","kommt",2
"191067","linken",2
"201073","ministers",2
"211580","monatelang",2
"221337","norwegens",2
"231203","partnerin",2
"241102","raus",2
"251007","rechten",2
"27812","verübt",2
"19081","#laschet",2
"26013","al",2
"41501","assad
",2
"51344","außenpolitische",2
"61255","baschar",2
"71132","bezweifelte",2
"81091","britischen",2
"91014","cduvorsitzender",2
"131356","erster",2
"141257","gemeindiensterkenntnisse",2
"151207","kurskorrektur",2
"161179","neuer",2
"181113","prominenter",2
"191068","sergej",2
"201074","skripal",2
"211581","unionspolitiker",2
"221338","vergiftung",2
"231204","verteidigte",2
"251008","vornimmt

",2
"19082","#nawalny",2
"51345","autokraten",2
"61256","behörden",2
"121468","free",2
"131357","gefallen",2
"141258","hoffe",2
"171099","inspiriert",2
"191069","lassen",2
"211582","menschen",2
"231205","nawalny",4
"251009","preis",2
"26864","russischen",2
"29684","verkehr",2
"30550","versuchen",2
"311091","viele",2
"33374","zeigt",2
"34313","ziehen

denn",2
"36184","zukunft",2
"19083","
lets",2
"26014","#cdupt",2
"32712","amp",2
"51346","anzugehen",2
"61257","cdu",2
"71133","chance",2
"121469","do",2
"131358","dringend",2
"141259","einzuleiten",2
"151208","endlich",2
"161180","euaußengrenzen",2
"181114","herausforderungen

wir",2
"191070","it",2
"201075","jahr",2
"211583","jahren",2
"221339","klimakrise",2
"231206","notwendigen",2
"241103","politikwechsel",2
"251010","probleme",2
"26865","scheitert",2
"27813","seit",2
"28771","spaltung",2
"29685","sterben",2
"30551","vorausschauend",2
"19084","#cdupt",2
"26015","afd",2
"32713","amp",2
"51347","brauchen",2
"61258","cduparteitag",2
"71134","demokratinnen",2
"121470","dringend",2
"141260","eingebaut
wie",2
"151209","fast",2
"161181","flächendeckend",2
"181115","geschlossenheit",2
"191071","gleichsetzung",2
"211584","implizite",2
"241104","leider",2
"251011","linkspartei",2
"28772","partei",2
"29686","rechtsextremismus",2
"30552","redebeitrag",2
"311092","verstanden",2
"19085","",3
"26016","

sowas",2
"32714","#impeachmentday",2
"51348","demokratie",2
"91015","faschisten",2
"121471","machterhalt",2
"131359","näher",2
"141261","passiert",2
"151210","rechtsstaats",2
"161182","repräsentantenhaus",2
"171100","republikanerinnen",2
"181116","selbstzweck",2
"191072","stehen",2
"211585","verkommen",2
"221340","wehrhaftigkeit",2
"231207","weiterhin",2
"19086","",1
"51349","großen",2
"81092","koalition",2
"91016","linksradikalismus",2
"111651","traumatisiert",2
"19087","
aber",2
"26017","
zusammenhalt",2
"32715","#maskenpflicht",2
"41502","#soeder

",2
"51350","amp",2
"61259","ärmere",2
"91017","ausgeschlossen",2
"141262","endlich",2
"151211","ffpmasken",2
"161183","gut",2
"201076","kostenlos",2
"211586","leben",2
"221341","menschen",2
"241105","müssen",2
"26866","öffentlichen",2
"27814","pandemie",2
"28773","schön",2
"29687","stellen",2
"30553","umgang",2
"311093","verfügung",2
"33375","zentral",2
"19088","",1
"26018","#cdufragezeichen",2
"32716","#cduvorsitz",2
"61260","erde",2
"71135","flammende",2
"81093","plan",2
"101059","verlorengegangene",2
"19089","

in",2
"26019","#capitol",2
"32717","#trump",2
"41503","ab",2
"51351","bagatellisierung",2
"61261","bekommen",2
"71136","bürgerliche",2
"81094","demokratien",2
"91018","demokratinnen",2
"121472","deren",2
"151212","faschisten",4
"171101","gab",2
"181117","hängt",2
"191073","herunterzuspielen",2
"201077","immer",2
"231208","ja",2
"241106","macht",2
"251012","manche

das",2
"27815","sagen",2
"28774","schon",2
"29688","unzweifelhaft",2
"30554","usa",2
"311094","verantwortung",2
"32718","verhalten",2
"33376","versuch",2
"19090","

das",2
"26020","#capitol",2
"32719","#trump",2
"61262","befürworten",2
"71137","breit",2
"121473","faschismus",2
"131360","faschistischen",2
"141263","gemacht",2
"151213","hat
das",2
"171102","lange",2
"181118","laut",2
"221342","problem",2
"231209","republikanerinnen",2
"251013","sturm",2
"26867","tief",2
"27816","vorbei",2
"29689","yougovumfrage",2
"30555","zeigt",2
"19091","",1
"26021","#capitol",2
"32720","#trump",2
"41504","#washingtondc",2
"51352","bilder",2
"81095","dürfen",2
"91019","gefährlichkeit",2
"101060","niemals",2
"111652","unterschätzen",2
"121474","verschwörungideologien",2
"141264","warum",2
"161184","zeigen",2
"19092","",1
"26022","

gruselig",2
"32721","#capitol",2
"41505","#trump",2
"51353","#washingtondc",2
"61263","amerikanische",2
"71138","angriff",2
"91020","bewaffneter",2
"101061","demokratie

das",2
"111653","demokratische",2
"141265","entmenschlicht",2
"151214","errungenschaften",2
"161185","gegner",2
"171103","gemacht",2
"181119","gewalt",2
"191074","immer",2
"201078","legitimiert",2
"211587","passiert",2
"221343","politische",2
"231210","schleichend",2
"251014","verächtlich",2
"19093","
unverantwortlich",2
"26023","#machtbueroszu",2
"32722","#mpk",2
"51354","arbeit",2
"61264","arbeitnehmende",2
"81096","begegnungen",2
"91021","beschlossen",2
"101062","braucht",2
"111654","coronatote",2
"161186","extrem",2
"171104","freizeitbeschränkungen",2
"201079","hat

die",2
"211588","home",2
"241107","mehr",2
"251015","office",2
"26868","recht",2
"27817","reduziert

es",2
"28775","schutz",2
"29690","tag",2
"30556","vermeidbare",2
"33377","wirksamkeit",2
"19094","

vielleicht",2
"26024","aufhebung",2
"32723","beantragen",2
"41506","beschäftigt",2
"51355","damals",2
"81097","entschieden",2
"91022","eu",2
"101063","eustaaten",2
"111655","fdp",2
"121475","fdpgeneralsekretär",2
"141266","gekauft",2
"161187","impfstoff",2
"171105","impfstoffknappheit",2
"191075","macht",2
"201080","monaten",2
"211589","pandemielage",2
"231211","verantwortlich

wie",2
"30557","wissing",2
"311095","wort",2
"19095","",1
"26025","#corona

kretschmer",2
"32724","#lockdown",2
"41507","#ministerpraesidentenkonferenz",2
"51356","ard",2
"71139","deutsch

uf",2
"81098","egal",2
"91023","hauptsache",2
"101064","impfstoff",2
"131361","läufts",2
"151215","sachsen",2
"161188","schlecht",2
"181120","wieso",2
"19096","amp",2
"26026","angebracht

",2
"32725","angesichts",2
"41508","beim",2
"71140","draufgeht",2
"91024","energie",2
"121476","impfbereitschaft",2
"131362","impfstreit",2
"151216","kampagne",2
"161189","produktionskapazitäten",2
"171106","regierung",2
"181121","stecken

wäre",2
"191076","steigerung",2
"201081","stellt",2
"211590","sündenbocksuche",2
"221344","todeszahlen",2
"241108","verteil",2
"19097","

es",2
"26027","amp",2
"32726","ausbau",2
"41509","braucht",2
"51357","bundesregierung",2
"81099","fließen

es",2
"91025","genug",4
"101065","gesichert",2
"111656","gibt",2
"121477","global",2
"131363","greift",2
"151217","impfstoff",2
